method,estimate,flow,cq,runid
beale,122.15408102601383,base,enrich,18
rating,132.37299425035746,base,enrich,18
composite,133.23930128574506,base,enrich,18
truth,135.19086459899046,base,enrich,18
pw,124.84306795114964,storm,enrich,18
beale,140.80122369668402,storm,enrich,18
rating,171.2512015871909,storm,enrich,18
composite,173.78253513772597,storm,enrich,18
truth,180.30390121717872,storm,enrich,18
pw,121.22075464085876,unaltered,enrich,18
beale,126.50390463574199,unaltered,enrich,18
rating,142.62350449545787,unaltered,enrich,18
composite,143.73646239586046,unaltered,enrich,18
truth,145.53517298018062,unaltered,enrich,18
pw,13.529824485739807,base,none,18
beale,13.577694475035637,base,none,18
rating,13.691580489368738,base,none,18
composite,14.132687212404573,base,none,18
truth,13.320396568148395,base,none,18
pw,13.755471824316658,storm,none,18
beale,13.89047314293984,storm,none,18
rating,14.66222078028495,storm,none,18
composite,15.34565848242667,storm,none,18
truth,13.355954114123275,storm,none,18
pw,13.605838014894532,unaltered,none,18
beale,13.671423477039426,unaltered,none,18
rating,13.974128547814098,unaltered,none,18
composite,14.460745677150342,unaltered,none,18
truth,13.332288119032594,unaltered,none,18
pw,13.361394766682812,base,chemostatic,18
beale,13.417210289434346,base,chemostatic,18
rating,13.463144327184457,base,chemostatic,18
composite,13.479222622312745,base,chemostatic,18
truth,13.320396568148395,base,chemostatic,18
pw,13.254774555563584,storm,chemostatic,18
beale,13.557991938023559,storm,chemostatic,18
rating,13.66778761265095,storm,chemostatic,18
composite,13.523980897720701,storm,chemostatic,18
truth,13.282348757944177,storm,chemostatic,18
pw,13.34055954819233,unaltered,chemostatic,18
beale,13.445344133651856,unaltered,chemostatic,18
rating,13.510660149314752,unaltered,chemostatic,18
composite,13.497615294842118,unaltered,chemostatic,18
truth,13.309732408446685,unaltered,chemostatic,18
pw,25.424836323944337,base,broken_dilution,17
beale,25.32584918292191,base,broken_dilution,17
rating,25.301082944104675,base,broken_dilution,17
composite,25.38681321970147,base,broken_dilution,17
truth,24.079818075465386,base,broken_dilution,17
pw,25.47644055628227,storm,broken_dilution,17
beale,24.874777736925132,storm,broken_dilution,17
rating,24.73494682723754,storm,broken_dilution,17
composite,24.965095425831386,storm,broken_dilution,17
truth,19.216723736692398,storm,broken_dilution,17
pw,25.405141022595977,unaltered,broken_dilution,17
beale,25.21767749415984,unaltered,broken_dilution,17
rating,25.15501520876432,unaltered,broken_dilution,17
composite,25.26709035876195,unaltered,broken_dilution,17
truth,23.104838794212206,unaltered,broken_dilution,17
pw,121.09660982196206,base,enrich,17
beale,124.06032237384727,base,enrich,17
rating,134.9415803724784,base,enrich,17
composite,135.68737670129684,base,enrich,17
truth,135.1656942437707,base,enrich,17
pw,126.60326976985668,storm,enrich,17
beale,143.07462966077426,storm,enrich,17
rating,175.9928495940564,storm,enrich,17
composite,177.21974603003937,storm,enrich,17
truth,180.16411306405317,storm,enrich,17
pw,123.19785677025479,unaltered,enrich,17
beale,128.52746594165515,unaltered,enrich,17
rating,145.69655565010777,unaltered,enrich,17
composite,146.51356356464686,unaltered,enrich,17
truth,145.49506020045536,unaltered,enrich,17
pw,13.04005375103303,base,none,17
beale,12.912628456610559,base,none,17
rating,12.365824367890683,base,none,17
composite,12.75551446410868,base,none,17
truth,13.318408228269096,base,none,17
pw,12.82107018561357,storm,none,17
beale,12.003780135646922,storm,none,17
rating,11.626950068661552,storm,none,17
composite,11.875263045540459,storm,none,17
truth,13.356324812515437,storm,none,17
pw,12.958066780354132,unaltered,none,17
beale,12.715460168922231,unaltered,none,17
rating,12.178603496308382,unaltered,none,17
composite,12.522974754721101,unaltered,none,17
truth,13.317354308050701,unaltered,none,17
pw,13.224268825498463,base,chemostatic,17
beale,13.27995440029336,base,chemostatic,17
rating,13.349572920468153,base,chemostatic,17
composite,13.39877899863385,base,chemostatic,17
truth,13.318408228269096,base,chemostatic,17
pw,13.160488396992845,storm,chemostatic,17
beale,13.40521682796074,storm,chemostatic,17
rating,13.55159589469676,storm,chemostatic,17
composite,13.54029222097897,storm,chemostatic,17
truth,13.284930532708833,storm,chemostatic,17
pw,13.211877015503973,unaltered,chemostatic,17
beale,13.30553531488788,unaltered,chemostatic,17
rating,13.401786293494348,unaltered,chemostatic,17
composite,13.438180859960397,unaltered,chemostatic,17
truth,13.307571223011157,unaltered,chemostatic,17
pw,25.42897942292303,base,broken_dilution,16
beale,25.38280696006215,base,broken_dilution,16
rating,25.314355116319653,base,broken_dilution,16
composite,25.431834232072266,base,broken_dilution,16
truth,24.091418079444498,base,broken_dilution,16
pw,25.351967728342064,storm,broken_dilution,16
beale,25.047662885067353,storm,broken_dilution,16
rating,24.762626196118973,storm,broken_dilution,16
composite,24.894868574227207,storm,broken_dilution,16
truth,19.225266184968326,storm,broken_dilution,16
pw,25.39162802477413,unaltered,broken_dilution,16
beale,25.298091496700604,unaltered,broken_dilution,16
rating,25.167094183045286,unaltered,broken_dilution,16
composite,25.295776724115786,unaltered,broken_dilution,16
truth,23.11519612156871,unaltered,broken_dilution,16
pw,120.85506279475783,base,enrich,16
beale,124.57729248296043,base,enrich,16
rating,135.6870034443513,base,enrich,16
composite,136.43431729935867,base,enrich,16
truth,135.301682417746,base,enrich,16
pw,126.77629374026569,storm,enrich,16
beale,147.8405679526187,storm,enrich,16
rating,180.73809902505397,storm,enrich,16
composite,181.8635806998683,storm,enrich,16
truth,180.57422392198185,storm,enrich,16
pw,123.17575214887628,unaltered,enrich,16
beale,129.89792477928208,unaltered,enrich,16
rating,147.56680887077923,unaltered,enrich,16
composite,148.39317529728845,unaltered,enrich,16
truth,145.68899387546628,unaltered,enrich,16
pw,13.145543233429489,base,none,16
beale,13.208133859114033,base,none,16
rating,12.602842245074486,base,none,16
composite,13.27286325216181,base,none,16
truth,13.315129909306455,base,none,16
pw,13.467138642341286,storm,none,16
beale,14.272515022901347,storm,none,16
rating,12.055329898259163,storm,none,16
composite,13.235572600777934,storm,none,16
truth,13.2804767012065,storm,none,16
pw,13.215942814530353,unaltered,none,16
beale,13.373559203239763,unaltered,none,16
rating,12.474776411126351,unaltered,none,16
composite,13.281187241486398,unaltered,none,16
truth,13.295808645107382,unaltered,none,16
pw,13.110627699712143,base,chemostatic,16
beale,13.159427995492937,base,chemostatic,16
rating,13.13928507283079,base,chemostatic,16
composite,13.125020863642177,base,chemostatic,16
truth,13.315129909306455,base,chemostatic,16
pw,12.932617191955915,storm,chemostatic,16
beale,13.11379319836265,storm,chemostatic,16
rating,13.028293872412982,storm,chemostatic,16
composite,12.83320276357294,storm,chemostatic,16
truth,13.262895963199012,storm,chemostatic,16
pw,13.064286027986634,unaltered,chemostatic,16
beale,13.143914861524376,unaltered,chemostatic,16
rating,13.106703851708163,unaltered,chemostatic,16
composite,13.056686452063284,unaltered,chemostatic,16
truth,13.301309167938426,unaltered,chemostatic,16
pw,25.33307004670701,base,broken_dilution,15
beale,25.194699047877922,base,broken_dilution,15
rating,25.044822057043937,base,broken_dilution,15
composite,25.176598100643005,base,broken_dilution,15
truth,24.079650598192895,base,broken_dilution,15
pw,25.083730005363936,storm,broken_dilution,15
beale,24.477393113854905,storm,broken_dilution,15
rating,24.107655035132748,storm,broken_dilution,15
composite,24.17882502124593,storm,broken_dilution,15
truth,19.226785216341593,storm,broken_dilution,15
pw,25.244092322199386,unaltered,broken_dilution,15
beale,25.02872568936225,unaltered,broken_dilution,15
rating,24.786685457098464,unaltered,broken_dilution,15
composite,24.913246698724866,unaltered,broken_dilution,15
truth,23.10548361673695,unaltered,broken_dilution,15
pw,122.23414542059025,base,enrich,15
beale,125.41293862994503,base,enrich,15
rating,136.33931053112025,base,enrich,15
composite,138.22355919019398,base,enrich,15
truth,135.1575644180174,base,enrich,15
pw,129.63031686801352,storm,enrich,15
beale,146.76425421438992,storm,enrich,15
rating,181.19745698936103,storm,enrich,15
composite,186.1997211705088,storm,enrich,15
truth,180.14061708811477,storm,enrich,15
pw,124.80268522549193,unaltered,enrich,15
beale,130.39480579927198,unaltered,enrich,15
rating,148.11276654939616,unaltered,enrich,15
composite,150.58498841118922,unaltered,enrich,15
truth,145.502661791232,unaltered,enrich,15
pw,13.592240975401358,base,none,15
beale,13.485435549403807,base,none,15
rating,12.85813151411364,base,none,15
composite,13.573881018417307,base,none,15
truth,13.321476837199448,base,none,15
pw,13.567866372231963,storm,none,15
beale,12.347834651322513,storm,none,15
rating,12.059941793710072,storm,none,15
composite,12.994844185321854,storm,none,15
truth,13.247553062092047,storm,none,15
pw,13.540040745957782,unaltered,none,15
beale,13.249008477462095,unaltered,none,15
rating,12.640706946248635,unaltered,none,15
composite,13.393030041939816,unaltered,none,15
truth,13.274151227869627,unaltered,none,15
pw,13.155664679625682,base,chemostatic,15
beale,13.160958958584862,base,chemostatic,15
rating,13.205171123654335,base,chemostatic,15
composite,13.252622489457517,base,chemostatic,15
truth,13.321476837199448,base,chemostatic,15
pw,13.110881181032186,storm,chemostatic,15
beale,13.176820511716063,storm,chemostatic,15
rating,13.207308222715046,storm,chemostatic,15
composite,13.213962106017606,storm,chemostatic,15
truth,13.284957034003671,storm,chemostatic,15
pw,13.146707186564704,unaltered,chemostatic,15
beale,13.16115841234504,unaltered,chemostatic,15
rating,13.212733118540342,unaltered,chemostatic,15
composite,13.253987750694142,unaltered,chemostatic,15
truth,13.310950797910573,unaltered,chemostatic,15
pw,25.280811862884473,base,broken_dilution,14
beale,25.189573064027645,base,broken_dilution,14
rating,25.065825472689955,base,broken_dilution,14
composite,25.281978218366667,base,broken_dilution,14
truth,24.07750906393974,base,broken_dilution,14
pw,25.333716838230128,storm,broken_dilution,14
beale,24.966271724738675,storm,broken_dilution,14
rating,24.312403004780013,storm,broken_dilution,14
composite,24.775848413371538,storm,broken_dilution,14
truth,19.209755920634713,storm,broken_dilution,14
pw,25.264933953509075,unaltered,broken_dilution,14
beale,25.1120436627689,unaltered,broken_dilution,14
rating,24.871090838891092,unaltered,broken_dilution,14
composite,25.142943395713818,unaltered,broken_dilution,14
truth,23.100960045461203,unaltered,broken_dilution,14
pw,120.65874070848153,base,enrich,14
beale,123.47767196125514,base,enrich,14
rating,132.35801814518717,base,enrich,14
composite,133.29076653145614,base,enrich,14
truth,135.21652727232578,base,enrich,14
pw,125.38829930995281,storm,enrich,14
beale,142.10670512482156,storm,enrich,14
rating,168.3679596564607,storm,enrich,14
composite,169.53454071810813,storm,enrich,14
truth,180.3958431460214,storm,enrich,14
pw,122.53633591116623,unaltered,enrich,14
beale,127.79027598558365,unaltered,enrich,14
rating,141.8298684944219,unaltered,enrich,14
composite,142.82718611831643,unaltered,enrich,14
truth,145.57809303102158,unaltered,enrich,14
pw,12.627425437062984,base,none,14
beale,12.416471159585342,base,none,14
rating,11.515391932193786,base,none,14
composite,12.049802671032504,base,none,14
truth,13.315048353690656,base,none,14
pw,12.892635733221681,storm,none,14
beale,11.810971675984803,storm,none,14
rating,9.669382940843146,storm,none,14
composite,10.802233455754779,storm,none,14
truth,13.283422091956536,storm,none,14
pw,12.605117507095132,unaltered,none,14
beale,12.229793912785718,unaltered,none,14
rating,11.038522863946303,unaltered,none,14
composite,11.688128016557126,unaltered,none,14
truth,13.31686443162032,unaltered,none,14
pw,13.259180551144182,base,chemostatic,14
beale,13.305995120363878,base,chemostatic,14
rating,13.400011621270824,base,chemostatic,14
composite,13.449794126316355,base,chemostatic,14
truth,13.315048353690656,base,chemostatic,14
pw,13.266816593916216,storm,chemostatic,14
beale,13.616797002107369,storm,chemostatic,14
rating,13.726130328604551,storm,chemostatic,14
composite,13.745336843752147,storm,chemostatic,14
truth,13.266627529335777,storm,chemostatic,14
pw,13.268395811336191,unaltered,chemostatic,14
beale,13.3639764459441,unaltered,chemostatic,14
rating,13.485122370980392,unaltered,chemostatic,14
composite,13.53276698857957,unaltered,chemostatic,14
truth,13.302051354717111,unaltered,chemostatic,14
pw,25.431569158175975,base,broken_dilution,13
beale,25.39013417534685,base,broken_dilution,13
rating,25.31896622491201,base,broken_dilution,13
composite,25.409950887115276,base,broken_dilution,13
truth,24.09013043505257,base,broken_dilution,13
pw,25.520619622669628,storm,broken_dilution,13
beale,25.3612498760959,storm,broken_dilution,13
rating,24.898034279810954,storm,broken_dilution,13
composite,25.16553415142621,storm,broken_dilution,13
truth,19.249616765893716,storm,broken_dilution,13
pw,25.430813397754736,unaltered,broken_dilution,13
beale,25.36524188468749,unaltered,broken_dilution,13
rating,25.21343732323698,unaltered,broken_dilution,13
composite,25.342969112578153,unaltered,broken_dilution,13
truth,23.12023367248342,unaltered,broken_dilution,13
pw,120.68311246581153,base,enrich,13
beale,123.19279501011516,base,enrich,13
rating,133.8514073919364,base,enrich,13
composite,134.64631950095693,base,enrich,13
truth,135.19686478792042,base,enrich,13
pw,126.21446261841201,storm,enrich,13
beale,139.2319227770972,storm,enrich,13
rating,173.07620476737569,storm,enrich,13
composite,174.9173863082704,storm,enrich,13
truth,179.9021049037999,storm,enrich,13
pw,122.77224688762786,unaltered,enrich,13
beale,127.10517527391733,unaltered,enrich,13
rating,144.1241339434605,unaltered,enrich,13
composite,145.10632713770585,unaltered,enrich,13
truth,145.47974665584866,unaltered,enrich,13
pw,12.539914035133782,base,none,13
beale,12.623952074781627,base,none,13
rating,11.985307457759392,base,none,13
composite,12.332751371484212,base,none,13
truth,13.316175502400458,base,none,13
pw,11.64764718475482,storm,none,13
beale,12.589327650768631,storm,none,13
rating,10.525451299187015,storm,none,13
composite,10.377531762213623,storm,none,13
truth,13.403811031684654,storm,none,13
pw,12.306702861958996,unaltered,none,13
beale,12.565921247465122,unaltered,none,13
rating,11.648374478269247,unaltered,none,13
composite,11.881448715009808,unaltered,none,13
truth,13.348551006927813,unaltered,none,13
pw,13.278282397136916,base,chemostatic,13
beale,13.256945194421387,base,chemostatic,13
rating,13.211933599245578,base,chemostatic,13
composite,13.309567031748374,base,chemostatic,13
truth,13.316175502400458,base,chemostatic,13
pw,13.213014985366899,storm,chemostatic,13
beale,13.245360010268515,storm,chemostatic,13
rating,12.977476422940134,storm,chemostatic,13
composite,13.068274432442173,storm,chemostatic,13
truth,13.280892119652814,storm,chemostatic,13
pw,13.26526777389054,unaltered,chemostatic,13
beale,13.24040798856664,unaltered,chemostatic,13
rating,13.148672643678319,unaltered,chemostatic,13
composite,13.258851789724352,unaltered,chemostatic,13
truth,13.30517738813199,unaltered,chemostatic,13
pw,25.119075960377675,base,broken_dilution,12
beale,25.097783263920235,base,broken_dilution,12
rating,24.990077058972993,base,broken_dilution,12
composite,25.07375918244673,base,broken_dilution,12
truth,24.082458337312687,base,broken_dilution,12
pw,24.938385852850747,storm,broken_dilution,12
beale,24.919096689405205,storm,broken_dilution,12
rating,24.433076240481583,storm,broken_dilution,12
composite,24.41118818501193,storm,broken_dilution,12
truth,19.20833913528372,storm,broken_dilution,12
pw,25.066716638016526,unaltered,broken_dilution,12
beale,25.04551384589701,unaltered,broken_dilution,12
rating,24.844855922359518,unaltered,broken_dilution,12
composite,24.92307096257212,unaltered,broken_dilution,12
truth,23.10396542265839,unaltered,broken_dilution,12
pw,120.15275993779846,base,enrich,12
beale,123.57746123390997,base,enrich,12
rating,134.66427194445046,base,enrich,12
composite,135.573104953049,base,enrich,12
truth,135.15960473424542,base,enrich,12
pw,125.97208228545918,storm,enrich,12
beale,146.14114540131936,storm,enrich,12
rating,179.66612489421422,storm,enrich,12
composite,180.73324151468668,storm,enrich,12
truth,180.07846634815613,storm,enrich,12
pw,122.44984708274617,unaltered,enrich,12
beale,128.74235904166088,unaltered,enrich,12
rating,146.4239662208123,unaltered,enrich,12
composite,147.40430920013145,unaltered,enrich,12
truth,145.4858337762401,unaltered,enrich,12
pw,13.270030416023685,base,none,12
beale,13.236339368186883,base,none,12
rating,12.895793022739117,base,none,12
composite,13.14930358615706,base,none,12
truth,13.309905201752265,base,none,12
pw,12.78904475162781,storm,none,12
beale,13.252036769166235,storm,none,12
rating,12.696566672878179,storm,none,12
composite,12.430107076326745,storm,none,12
truth,13.312361484980332,storm,none,12
pw,13.187711577671745,unaltered,none,12
beale,13.215914100763214,unaltered,none,12
rating,12.830913342658643,unaltered,none,12
composite,13.011338657822481,unaltered,none,12
truth,13.312975188071176,unaltered,none,12
pw,13.354549042413293,base,chemostatic,12
beale,13.318952715591045,base,chemostatic,12
rating,13.370984017770926,base,chemostatic,12
composite,13.426018456203863,base,chemostatic,12
truth,13.309905201752265,base,chemostatic,12
pw,13.384550267230596,storm,chemostatic,12
beale,13.160651298785762,storm,chemostatic,12
rating,13.35855885954221,storm,chemostatic,12
composite,13.445219433625581,storm,chemostatic,12
truth,13.261997654646951,storm,chemostatic,12
pw,13.356232611317663,unaltered,chemostatic,12
beale,13.289696336251838,unaltered,chemostatic,12
rating,13.365981161902292,unaltered,chemostatic,12
composite,13.429142755200266,unaltered,chemostatic,12
truth,13.29644511306205,unaltered,chemostatic,12
pw,25.419911908358266,base,broken_dilution,11
beale,25.45531952331404,base,broken_dilution,11
rating,25.36940937880664,base,broken_dilution,11
composite,25.41242372494511,base,broken_dilution,11
truth,24.079093920756428,base,broken_dilution,11
pw,25.056450786734118,storm,broken_dilution,11
beale,25.287359726546597,storm,broken_dilution,11
rating,24.88074632195735,storm,broken_dilution,11
composite,24.644192477420347,storm,broken_dilution,11
truth,19.219592519121147,storm,broken_dilution,11
pw,25.31641470589672,unaltered,broken_dilution,11
beale,25.395986174493665,unaltered,broken_dilution,11
rating,25.232976145596236,unaltered,broken_dilution,11
composite,25.217399175572034,unaltered,broken_dilution,11
truth,23.104653485299288,unaltered,broken_dilution,11
pw,120.64410072841514,base,enrich,11
beale,124.28138501054507,base,enrich,11
rating,137.81978048324817,base,enrich,11
composite,138.73769997395632,base,enrich,11
truth,135.30427192118088,base,enrich,11
pw,126.76467133157311,storm,enrich,11
beale,147.43362792244764,storm,enrich,11
rating,191.27164142623005,storm,enrich,11
composite,192.3139634010726,storm,enrich,11
truth,180.44278109573568,storm,enrich,11
pw,123.16384816983434,unaltered,enrich,11
beale,129.7535804203321,unaltered,enrich,11
rating,151.78515135750288,unaltered,enrich,11
composite,152.7113021814876,unaltered,enrich,11
truth,145.671774312424,unaltered,enrich,11
pw,12.451266056216003,base,none,11
beale,12.378119758597288,base,none,11
rating,11.793805619822905,base,none,11
composite,12.162879286539114,base,none,11
truth,13.316188413137844,base,none,11
pw,12.16952041987759,storm,none,11
beale,11.944034443337964,storm,none,11
rating,10.580665572618804,storm,none,11
composite,10.880662745581361,storm,none,11
truth,13.294574465097027,storm,none,11
pw,12.378184941693743,unaltered,none,11
beale,12.250486712829664,unaltered,none,11
rating,11.50381342149273,unaltered,none,11
composite,11.880194924996294,unaltered,none,11
truth,13.349454332201184,unaltered,none,11
pw,13.13421582203775,base,chemostatic,11
beale,13.169692492478132,base,chemostatic,11
rating,13.222551243775996,base,chemostatic,11
composite,13.251181358249074,base,chemostatic,11
truth,13.316188413137844,base,chemostatic,11
pw,13.110081254379919,storm,chemostatic,11
beale,13.257635412503648,storm,chemostatic,11
rating,13.348397307872348,storm,chemostatic,11
composite,13.351673063951703,storm,chemostatic,11
truth,13.25069463181402,storm,chemostatic,11
pw,13.123279796324745,unaltered,chemostatic,11
beale,13.185672464256555,unaltered,chemostatic,11
rating,13.252910269762756,unaltered,chemostatic,11
composite,13.272931645954028,unaltered,chemostatic,11
truth,13.30056178311358,unaltered,chemostatic,11
pw,25.116626500510456,base,broken_dilution,10
beale,25.07229955887276,base,broken_dilution,10
rating,24.962294370769,base,broken_dilution,10
composite,25.056139950680063,base,broken_dilution,10
truth,24.074638391869264,base,broken_dilution,10
pw,24.976683140383788,storm,broken_dilution,10
beale,24.78310479826404,storm,broken_dilution,10
rating,24.323792609228516,storm,broken_dilution,10
composite,24.431151992692197,storm,broken_dilution,10
truth,19.21896106740265,storm,broken_dilution,10
pw,25.065408173610088,unaltered,broken_dilution,10
beale,24.986611415348108,unaltered,broken_dilution,10
rating,24.788482054245822,unaltered,broken_dilution,10
composite,24.89131369636916,unaltered,broken_dilution,10
truth,23.099510882667417,unaltered,broken_dilution,10
pw,120.16512024300569,base,enrich,10
beale,122.90033510724987,base,enrich,10
rating,133.44679259395846,base,enrich,10
composite,134.91932985701754,base,enrich,10
truth,135.36268641792773,base,enrich,10
pw,127.47285333136045,storm,enrich,10
beale,143.43773162917572,storm,enrich,10
rating,174.29845439573893,storm,enrich,10
composite,178.07675808084184,storm,enrich,10
truth,180.687421683961,storm,enrich,10
pw,122.64812514279703,unaltered,enrich,10
beale,127.61894640865859,unaltered,enrich,10
rating,144.14416547027383,unaltered,enrich,10
composite,146.06321340183817,unaltered,enrich,10
truth,145.76227657715705,unaltered,enrich,10
pw,12.650509339065177,base,none,10
beale,12.764183423415979,base,none,10
rating,12.271411125404171,base,none,10
composite,13.007386901355938,base,none,10
truth,13.322003331234704,base,none,10
pw,12.294796059658534,storm,none,10
beale,13.117806609918222,storm,none,10
rating,12.525814342493439,storm,none,10
composite,13.024888818546867,storm,none,10
truth,13.289700054885003,storm,none,10
pw,12.59343552106609,unaltered,none,10
beale,12.831144802003148,unaltered,none,10
rating,12.331843660425083,unaltered,none,10
composite,13.035824311023452,unaltered,none,10
truth,13.308363283700304,unaltered,none,10
pw,13.406641112727586,base,chemostatic,10
beale,13.406605486743356,base,chemostatic,10
rating,13.483819273145087,base,chemostatic,10
composite,13.522695670235127,base,chemostatic,10
truth,13.322003331234704,base,chemostatic,10
pw,13.385496344741155,storm,chemostatic,10
beale,13.3827705506857,storm,chemostatic,10
rating,13.694129183157266,storm,chemostatic,10
composite,13.660130799882651,storm,chemostatic,10
truth,13.28051970314502,storm,chemostatic,10
pw,13.405012014072735,unaltered,chemostatic,10
beale,13.404621376299652,unaltered,chemostatic,10
rating,13.528874259078082,unaltered,chemostatic,10
composite,13.557345994846704,unaltered,chemostatic,10
truth,13.309184512313568,unaltered,chemostatic,10
pw,25.59062370559194,base,broken_dilution,9
beale,25.57642891534893,base,broken_dilution,9
rating,25.490889774950947,base,broken_dilution,9
composite,25.582827443558486,base,broken_dilution,9
truth,24.07233595815337,base,broken_dilution,9
pw,25.247920311011583,storm,broken_dilution,9
beale,25.174973905181055,storm,broken_dilution,9
rating,24.778816252176206,storm,broken_dilution,9
composite,24.65001485173473,storm,broken_dilution,9
truth,19.201399097346343,storm,broken_dilution,9
pw,25.497301474115954,unaltered,broken_dilution,9
beale,25.473025980426282,unaltered,broken_dilution,9
rating,25.31013747833255,unaltered,broken_dilution,9
composite,25.36938028813077,unaltered,broken_dilution,9
truth,23.09556248912283,unaltered,broken_dilution,9
pw,121.83880345134352,base,enrich,9
beale,124.77058135554844,base,enrich,9
rating,134.82504961785037,base,enrich,9
composite,135.9436781413081,base,enrich,9
truth,135.2456753831348,base,enrich,9
pw,128.5037912515511,storm,enrich,9
beale,145.03635151981965,storm,enrich,9
rating,176.11688999107392,storm,enrich,9
composite,178.60391592518988,storm,enrich,9
truth,180.75090323314072,storm,enrich,9
pw,124.22217421037142,unaltered,enrich,9
beale,129.49200932745399,unaltered,enrich,9
rating,145.65993975210296,unaltered,enrich,9
composite,147.06070305651576,unaltered,enrich,9
truth,145.67094066680838,unaltered,enrich,9
pw,13.328892374187566,base,none,9
beale,13.389761555882243,base,none,9
rating,13.239244134564366,base,none,9
composite,13.76120313301277,base,none,9
truth,13.318760131655141,base,none,9
pw,13.061934438230141,storm,none,9
beale,13.207852251417647,storm,none,9
rating,13.81265429657386,storm,none,9
composite,14.206549193785033,storm,none,9
truth,13.323629021565074,storm,none,9
pw,13.288414875204042,unaltered,none,9
beale,13.379971974385855,unaltered,none,9
rating,13.389996217845828,unaltered,none,9
composite,13.873752769384602,unaltered,none,9
truth,13.320772985149327,unaltered,none,9
pw,13.24246075914325,base,chemostatic,9
beale,13.262967399033991,base,chemostatic,9
rating,13.320329336034403,base,chemostatic,9
composite,13.387130699440092,base,chemostatic,9
truth,13.318760131655141,base,chemostatic,9
pw,13.355194417287654,storm,chemostatic,9
beale,13.424476357841755,storm,chemostatic,9
rating,13.459619976447692,storm,chemostatic,9
composite,13.606358912999326,storm,chemostatic,9
truth,13.28169509528612,storm,chemostatic,9
pw,13.264712301690809,unaltered,chemostatic,9
beale,13.293653639541223,unaltered,chemostatic,9
rating,13.360843375069141,unaltered,chemostatic,9
composite,13.445121904338924,unaltered,chemostatic,9
truth,13.308152438559993,unaltered,chemostatic,9
pw,25.53405730383535,base,broken_dilution,8
beale,25.370562137770932,base,broken_dilution,8
rating,25.214023194828407,base,broken_dilution,8
composite,25.31046683826545,base,broken_dilution,8
truth,24.081842108536343,base,broken_dilution,8
pw,25.32366705708073,storm,broken_dilution,8
beale,24.252118628497026,storm,broken_dilution,8
rating,24.099114579702622,storm,broken_dilution,8
composite,24.26306950080242,storm,broken_dilution,8
truth,19.228884082183537,storm,broken_dilution,8
pw,25.441741463359158,unaltered,broken_dilution,8
beale,25.12993695936213,unaltered,broken_dilution,8
rating,24.909284651656222,unaltered,broken_dilution,8
composite,25.013396923536664,unaltered,broken_dilution,8
truth,23.107936320730875,unaltered,broken_dilution,8
pw,121.03564250829986,base,enrich,8
beale,123.73339848483847,base,enrich,8
rating,134.63389065920146,base,enrich,8
composite,135.78298620842287,base,enrich,8
truth,135.2765752091776,base,enrich,8
pw,127.53957099308651,storm,enrich,8
beale,142.0900049857165,storm,enrich,8
rating,175.10154140028666,storm,enrich,8
composite,178.1535674975142,storm,enrich,8
truth,180.6645470969924,storm,enrich,8
pw,123.33074098798738,unaltered,enrich,8
beale,128.1119403852922,unaltered,enrich,8
rating,145.27038337455673,unaltered,enrich,8
composite,146.75743602684074,unaltered,enrich,8
truth,145.67838730544793,unaltered,enrich,8
pw,13.727877597143928,base,none,8
beale,13.86641592992273,base,none,8
rating,13.757571972721873,base,none,8
composite,14.29560654939774,base,none,8
truth,13.31635988731403,base,none,8
pw,13.731515599450523,storm,none,8
beale,14.738102393898293,storm,none,8
rating,14.608817834285542,storm,none,8
composite,15.102319892862534,storm,none,8
truth,13.110623355108249,storm,none,8
pw,13.761650128003119,unaltered,none,8
beale,14.037664515582728,unaltered,none,8
rating,14.01456203005566,unaltered,none,8
composite,14.551097594684121,unaltered,none,8
truth,13.274758626768499,unaltered,none,8
pw,13.267747209513091,base,chemostatic,8
beale,13.283840944070233,base,chemostatic,8
rating,13.344698601472254,base,chemostatic,8
composite,13.363797686271637,base,chemostatic,8
truth,13.31635988731403,base,chemostatic,8
pw,13.190845533958798,storm,chemostatic,8
beale,13.300883245559499,storm,chemostatic,8
rating,13.474531084417935,storm,chemostatic,8
composite,13.37001990615434,storm,chemostatic,8
truth,13.268306993937601,storm,chemostatic,8
pw,13.252126202150517,unaltered,chemostatic,8
beale,13.287862351857173,unaltered,chemostatic,8
rating,13.375229876038839,unaltered,chemostatic,8
composite,13.372906883795146,unaltered,chemostatic,8
truth,13.302507554906645,unaltered,chemostatic,8
pw,25.36327300923575,base,broken_dilution,7
beale,25.42808706094813,base,broken_dilution,7
rating,25.386383357375344,base,broken_dilution,7
composite,25.419104612797693,base,broken_dilution,7
truth,24.078839298815126,base,broken_dilution,7
pw,25.134108582074717,storm,broken_dilution,7
beale,25.370796529239367,storm,broken_dilution,7
rating,25.12373596890063,storm,broken_dilution,7
composite,24.94975902472493,storm,broken_dilution,7
truth,19.223104222142304,storm,broken_dilution,7
pw,25.305112795541792,unaltered,broken_dilution,7
beale,25.39655770962499,unaltered,broken_dilution,7
rating,25.3085780291849,unaltered,broken_dilution,7
composite,25.311367174370545,unaltered,broken_dilution,7
truth,23.10582232245145,unaltered,broken_dilution,7
pw,119.92208567174184,base,enrich,7
beale,122.8151076492472,base,enrich,7
rating,132.82456265119805,base,enrich,7
composite,134.0141232069759,base,enrich,7
truth,135.28080496418224,base,enrich,7
